Order Date,Title,Category,ASIN/ISBN,UNSPSC Code,Website,Release Date,Condition,Seller,Seller Credentials,List Price Per Unit,Purchase Price Per Unit,Quantity,Purchase Order Number,PO Line Number,Shipment Date,Shipping Address Zip,Order Status,Item Subtotal,Item Subtotal Tax,Item Total,Tax Exemption Applied,Tax Exemption Type,Exemption Opt-Out,Buyer Name,Currency,Group Name
1/26/2021,"Reynolds Kitchens Unbleached Parchment Paper Roll, 45 Square Feet",BAKING_PAPER,B07PFYT8MC,14111500,Amazon.com,,new,Amazon.com,,$4.99 ,$3.32 ,2,,,2/2/2021,20906-2134,Shipped,$6.64 ,$0.34 ,$6.98 ,FALSE,,FALSE,PSF,USD,
1/27/2021,"Premium Sewing Kit Set - Portable Sewing Supplies for Beginner Traveler and Emergency Clothing Fixes,DIY Crafts Accessories with Thread, Scissors, Needles, Tape Measure and Other Accessories",SEWING_TOOL_SET,B08DLNH9GR,60120000,Amazon.com,,new,VINTAGE EMBROIDERY,,$20.99 ,$13.99 ,1,,,1/27/2021,20906-2134,Shipped,$13.99 ,$0.80 ,$14.79 ,FALSE,,FALSE,PSF,USD,
1/28/2021,"SofaBaton U1 Universal Remote Control with Smart APP, Harmony Remote with OLED Display and Macro Button, All in One Remote Support up to 15 Bluetooth & IR Devices, TVS/DVD/Media Player/Projector",REMOTE_CONTROL,B08FXK18BY,43211700,Amazon.com,,new,SofaBaton Remotes,,$0.00 ,$37.39 ,1,,,1/28/2021,20906-2134,Shipped,$37.39 ,$2.13 ,$39.52 ,FALSE,,FALSE,PSF,USD,
1/29/2021,"Belvita Mini Breakfast Biscuit Bites, Chocolate 52.8 Ounce (Pack of 6)",COOKIE,B00O79TI76,50000000,Amazon.com,,new,Amazon.com,,$0.00 ,$17.28 ,1,,,2/2/2021,20906-2134,Shipped,$17.28 ,$0.00 ,$17.28 ,,,,PSF,USD,
1/30/2021,JadeRich Adults/Kids Cute Cat Animal Shoes Fleece Warm Boot Shoes Memory Foam Lightweight Slippers,SLIPPER,B076Q23CS2,53110000,Amazon.com,,new,Jourich Fashion Shop,,$0.00 ,$19.99 ,1,,,2/2/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
1/30/2021,Super Mario Brothers Boys Plush Slippers (Little Kid/Big Kid),SLIPPER,B0757BNW8H,53110000,Amazon.com,,new,Yankee Toy Box LLC,,$40.00 ,$21.99 ,1,,,2/2/2021,20906-2134,Shipped,$21.99 ,$1.32 ,$23.31 ,FALSE,,FALSE,PSF,USD,
1/30/2021,Super Mario Brothers Boys Plush Slippers (Little Kid/Big Kid),SLIPPER,B07579LD92,53110000,Amazon.com,,new,Yankee Toy Box LLC,,$39.99 ,$21.99 ,1,,,2/2/2021,20906-2134,Shipped,$21.99 ,$1.32 ,$23.31 ,FALSE,,FALSE,PSF,USD,
1/31/2021,"Crest Kid's Cavity Protection Toothpaste (children and toddlers 2+), Sparkle Fun, 4.6 Oz (Pack of 3)",TOOTH_CLEANING_AGENT,B07ZK1573S,53131502,Amazon.com,,new,Amazon.com,,$7.99 ,$4.97 ,1,,,2/2/2021,20906-2134,Shipped,$4.97 ,$0.30 ,$5.27 ,FALSE,,FALSE,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Macaroni And Cheese Shapes Organic, 6 Ounce",FOOD,B07ZPP5SX5,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.69 ,2,,,2/3/2021,20906-2134,Shipped,$3.38 ,$0.00 ,$3.38 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,2/3/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
2/2/2021,Red Onion,VEGETABLE,B0787T926H,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.46 ,1,,,2/3/2021,20906-2134,Shipped,$3.46 ,$0.00 ,$3.46 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Mix Cake Classic Yellow, 16 Ounce",BAKING_MIX,B07D6SZBDS,50000000,Amazon.com,,new,Whole Foods Market,,$2.99 ,$2.99 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
2/2/2021,Pork Sausage Link Italian Mild Step 1,MEAT,B07FZ1K4TJ,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$13.77 ,1,,,2/3/2021,20906-2134,Shipped,$13.77 ,$0.00 ,$13.77 ,,,,PSF,USD,
2/2/2021,Beef Ground 85/15 Step 1,MEAT,B079YYJH53,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$7.03 ,1,,,2/3/2021,20906-2134,Shipped,$7.03 ,$0.00 ,$7.03 ,,,,PSF,USD,
2/2/2021,"Grape Cotton Candy Seedless Conventional, 16 Ounce",FRUIT,B07HG8SL5F,50160000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.99 ,1,,,2/3/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
2/2/2021,"Mandarins, 3 lbs",FRUIT,B01M2VFYCN,50000000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$5.99 ,1,,,2/3/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
2/2/2021,"LATE JULY Snacks Restaurant Style Sea Salt & Lime Tortilla Chips, 11 oz. Bag",SNACK_CHIP_AND_CRISP,B01LXSCIBJ,50000000,Amazon.com,,new,Whole Foods Market,,$5.04 ,$3.99 ,1,,,2/3/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
2/2/2021,"Simply Organic, Black Peppercorns, 2.65 oz",HERB,B000VK86LO,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.99 ,1,,,2/3/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
2/2/2021,"Lime Regular Conventional, 1 Each",FRUIT,B07811WM8Z,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$0.50 ,3,,,2/3/2021,20906-2134,Shipped,$1.50 ,$0.00 ,$1.50 ,,,,PSF,USD,
2/2/2021,"Strawberry Conventional, 16 Ounce",FRUIT,B079VQSVYP,50000000,Amazon.com,,new,Whole Foods Market,,$2.99 ,$4.99 ,1,,,2/3/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
2/2/2021,Applegate Farms Herb Roasted Turkey Breast,POULTRY,B0787ZMJJS,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$10.39 ,1,,,2/3/2021,20906-2134,Shipped,$10.39 ,$0.00 ,$10.39 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Sea Salt Coarse, 24.7 Ounce",CULINARY_SALT,B074HC7WGQ,50000000,Amazon.com,,new,Whole Foods Market,,$1.99 ,$1.99 ,1,,,2/3/2021,20906-2134,Shipped,$1.99 ,$0.00 ,$1.99 ,,,,PSF,USD,
2/2/2021,"Honest Kids, Organic Appley Ever After Juice Drink, 6.75 Fl Oz (pack of 8)",JUICE_AND_JUICE_DRINK,B00FBNTL2E,50202300,Amazon.com,,new,Whole Foods Market,,$7.29 ,$3.39 ,1,,,2/3/2021,20906-2134,Shipped,$3.39 ,$0.00 ,$3.39 ,,,,PSF,USD,
2/2/2021,"The Laughing Cow, Foil Wrapped Imported Light Cheese with Garlic and Herbs, 0.75 Ounce, 8 Count",DAIRY_BASED_CHEESE,B000QG6SMW,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.29 ,1,,,2/3/2021,20906-2134,Shipped,$3.29 ,$0.00 ,$3.29 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Sparkling Water, Lime,12 Fl Oz (Pack of 12)",WATER,B074Y6X1HN,50202300,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.49 ,1,,,2/3/2021,20906-2134,Shipped,$4.49 ,$0.27 ,$4.76 ,FALSE,,FALSE,PSF,USD,
2/2/2021,"Colameco's, Genoa Uncured Salami, 7 oz",MEAT,B078159FKH,50000000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$8.29 ,1,,,2/3/2021,20906-2134,Shipped,$8.29 ,$0.00 ,$8.29 ,,,,PSF,USD,
2/2/2021,"Avocado Hass Large Organic, 1 Each",FRUIT,B0785WJ3LT,50000000,Amazon.com,,new,Whole Foods Market,,$2.49 ,$1.99 ,3,,,2/3/2021,20906-2134,Shipped,$5.97 ,$0.00 ,$5.97 ,,,,PSF,USD,
2/2/2021,"Sunset, Wild Wonder Cherry Tomatoes, 24 oz",VEGETABLE,B01A6B5MGY,53100000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$5.99 ,1,,,2/3/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
2/2/2021,"Apple Granny Smith Organic Sourced For Good, 1 Each",FRUIT,B07881GVMS,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.36 ,1,,,2/3/2021,20906-2134,Shipped,$4.36 ,$0.00 ,$4.36 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Real Dairy Whipped Cream, 7 Ounce",DAIRY_BASED_CREAM,B074H7NP9V,50000000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$3.69 ,1,,,2/3/2021,20906-2134,Shipped,$3.69 ,$0.00 ,$3.69 ,,,,PSF,USD,
2/2/2021,"Stonyfield Organic Kids Cherry & Berry Lowfat Yogurt Tubes Variety Pack, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",DAIRY_BASED_YOGURT,B000QJDYSA,50000000,Amazon.com,,new,Whole Foods Market,,$4.89 ,$3.41 ,1,,,2/3/2021,20906-2134,Shipped,$3.41 ,$0.00 ,$3.41 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Waffles Homestyle Famly Pack, 29.6 Ounce",FOOD,B074H6QTBR,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,2/3/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Milk Fat Free, 128 Fl Oz",DAIRY_BASED_DRINK,B074VDBRMM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.79 ,1,,,2/3/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Eggs Brown Large Grade A, 12 Count",EGG,B074H739XR,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.29 ,1,,,2/3/2021,20906-2134,Shipped,$3.29 ,$0.00 ,$3.29 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Potatoes Shoestring Organic, 16 Ounce",FOOD,B074H61M18,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,2,,,2/3/2021,20906-2134,Shipped,$5.98 ,$0.00 ,$5.98 ,,,,PSF,USD,
2/2/2021,"Banana Conventional, 1 Each",FRUIT,B0787Y5CZ4,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.51 ,1,,,2/3/2021,20906-2134,Shipped,$1.51 ,$0.00 ,$1.51 ,,,,PSF,USD,
2/2/2021,"Greens Spinach Conventional, 1 Bunch",VEGETABLE,B07813PK51,53100000,Amazon.com,,new,Whole Foods Market,,$2.99 ,$1.49 ,4,,,2/3/2021,20906-2134,Shipped,$5.96 ,$0.00 ,$5.96 ,,,,PSF,USD,
2/2/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.79 ,1,,,2/3/2021,20906-2134,Shipped,$2.79 ,$0.00 ,$2.79 ,,,,PSF,USD,
2/2/2021,"365 by Whole Foods Market, Hot Cocoa Rich Chocolate Organic, 12 Ounce",FLAVORED_DRINK_CONCENTRATE,B074HBMFT4,50202300,Amazon.com,,new,Whole Foods Market,,$3.99 ,$4.29 ,1,,,2/3/2021,20906-2134,Shipped,$4.29 ,$0.00 ,$4.29 ,,,,PSF,USD,
2/2/2021,"Whole Catch, Wild-Caugh Fish, Alaskan Sockeye Salmon Fillets (2 - 6oz Vacuum Packed Fillets), 12 Ounce (Frozen)",FISH,B074H6M2VK,50000000,Amazon.com,,new,Whole Foods Market,,$10.99 ,$10.99 ,2,,,2/3/2021,20906-2134,Shipped,$21.98 ,$0.00 ,$21.98 ,,,,PSF,USD,
2/2/2021,Pork Loin Chop Bone-In Canada Step 1,MEAT,B078TG5BLT,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$16.85 ,1,,,2/3/2021,20906-2134,Shipped,$16.85 ,$0.00 ,$16.85 ,,,,PSF,USD,
2/2/2021,"Bell & Evans, Chicken Wing Party Air Chilled Tray Pack Step 2",POULTRY,B079VY15TW,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$7.32 ,1,,,2/3/2021,20906-2134,Shipped,$7.32 ,$0.00 ,$7.32 ,,,,PSF,USD,
2/7/2021,RockDove Men's SILVADUR Anti-Odor Moc Slipper,SLIPPER,B07MZRWLRZ,53110000,Amazon.com,,new,RockDove Footwear USA,,$29.99 ,$22.99 ,1,,,2/8/2021,20906-2134,Shipped,$22.99 ,$1.31 ,$24.30 ,FALSE,,FALSE,PSF,USD,
2/9/2021,"Peilinc Stylus Pen Compatible with Apple iPad - iPad Pencil with Tilt, Palm Rejection, No Lag, High Precision, for iPad Pro (11/12.9""),iPad 6/7/8th, iPad Air 3rd 4th Gen, iPad Mini 5th",INPUT_PEN,B088DFYMRJ,43211709,Amazon.com,,new,Peilinc Official Store,,$69.99 ,$17.49 ,1,,,2/10/2021,20906-2134,Shipped,$17.49 ,$1.05 ,$18.54 ,FALSE,,FALSE,PSF,USD,
2/9/2021,Southpole Women's Jogger Pants in Solid and Camo Colors Stretch Twill Fabric,PANTS,B07XJZM9P3,53100000,Amazon.com,,new,Against All Odds USA,,$0.00 ,$19.99 ,1,,,2/10/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
2/9/2021,"Irish Spring Bar Soap for Men, Icy Blast, Men's Bar Soap, 3.7 Oz, 24 Pack",SKIN_CLEANING_AGENT,B079FXP68X,53131600,Amazon.com,,new,Amazon.com,,$18.45 ,$11.59 ,1,,,2/21/2021,20906-2134,Shipped,$11.59 ,$0.59 ,$12.18 ,FALSE,,FALSE,PSF,USD,
2/9/2021,"ORBIT Gum Freeze Mint Sugar Free Chewing Chewing Gum, 14 pieces, (12 Pack)",CHEWING_GUM,B07K3LLH8C,50161800,Amazon.com,,new,Amazon.com,,$0.00 ,$9.92 ,1,,,2/21/2021,20906-2134,Shipped,$9.92 ,$0.57 ,$10.49 ,FALSE,,FALSE,PSF,USD,
2/11/2021,"GoGo squeeZ Fruit on the Go Variety Pack, Apple Apple, Apple Banana, & Apple Strawberry, 3.2 oz. (20 Pouches) - Tasty Kids Applesauce Snacks - Gluten Free Snacks for Kids - Nut & Dairy Free - Vegan Snacks",FRUIT_SNACK,B07C2SY9G9,50000000,Amazon.com,,new,Amazon.com,,$10.49 ,$9.98 ,1,,,2/21/2021,20906-2134,Shipped,$9.98 ,$0.00 ,$9.98 ,,,,PSF,USD,
2/11/2021,"Cold & Hot Therapy Wrap, Reusable Gel Pack for Pain Relief. Great for Sprains, Muscle Pain, Bruises, Injuries, Etc. (Foot, Arm, Elbow, Ankle).",THERAPEUTIC_THERMAL_COMPRESS,B01HSUQ8IC,42142108,Amazon.com,,new,Bodyprox,,$19.99 ,$9.99 ,1,,,2/11/2021,20906-2134,Shipped,$9.99 ,$0.00 ,$9.99 ,,,,PSF,USD,
2/11/2021,"Nutiva Organic Vegan Hazelnut Spread, Dark, 13 Oz, USDA Organic, Non-GMO, Fair Trade & Sustainably Sourced, Vegan & Gluten-Free, Plant-Based Spread with Less Sugar",FOOD,B01EUZV5JA,50000000,Amazon.com,,new,Amazon.com,,$7.99 ,$4.97 ,1,,,2/21/2021,20906-2134,Shipped,$4.97 ,$0.00 ,$4.97 ,,,,PSF,USD,
2/12/2021,"Annie's Macaroni and Cheese Dinner, Yummy Bunnies & Cheddar, 6 oz. (Pack of 12)",FOOD,B000CQ26DG,50000000,Amazon.com,,new,Amazon.com,,$34.68 ,$12.00 ,1,,,2/21/2021,20906-2134,Shipped,$12.00 ,$0.00 ,$12.00 ,,,,PSF,USD,
2/14/2021,"Butternut Mountain Farm Pure Vermont Maple Syrup, Grade A, Amber Color, Rich Taste, All Natural, Easy Pour Jug, 32 Fl Oz, 1 Qt",SYRUP,B002483SRI,55101500,Amazon.com,,new,Amazon.com,,$31.99 ,$14.94 ,1,,,3/27/2021,20906-2134,Shipped,$14.94 ,$0.00 ,$14.94 ,,,,PSF,USD,
2/14/2021,"Stonyfield Organic Kids Cherry & Berry Lowfat Yogurt Tubes Variety Pack, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",DAIRY_BASED_YOGURT,B000QJDYSA,50000000,Amazon.com,,new,Whole Foods Market,,$4.89 ,$3.99 ,1,,,2/16/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Tortilla Chips Organic White Corn, 12 Ounce",SNACK_CHIP_AND_CRISP,B074H57S9Z,50192100,Amazon.com,,new,Whole Foods Market,,$2.99 ,$2.99 ,2,,,2/16/2021,20906-2134,Shipped,$5.98 ,$0.00 ,$5.98 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Waffles Homestyle Famly Pack, 29.6 Ounce",FOOD,B074H6QTBR,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,2/16/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Mustard Dijon Organic, 8 Ounce",CONDIMENT,B074J6RQZB,53100000,Amazon.com,,new,Whole Foods Market,,$1.99 ,$1.99 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Tuna Albacore In Water No Salt Added, 5 Ounce",FISH,B074H52BGS,50000000,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,4,,,2/16/2021,20906-2134,Shipped,$9.16 ,$0.00 ,$9.16 ,,,,PSF,USD,
2/14/2021,"Zucchini Squash Conventional, 1 Each",VEGETABLE,B0787Z3SS5,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.06 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Fruit Spread Raspberry Organic, 17 Ounce",FOOD,B07NRSVLGV,50000000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$3.99 ,1,,,2/16/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Buns Hamburger White 8 Count Organic, 16 Ounce",BREAD,B07FW8TYT1,50181900,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,1,,,2/16/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
2/14/2021,Organic Envy Apples,FRUIT,B07FZKSH9S,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$8.88 ,1,,,2/16/2021,20906-2134,Shipped,$8.88 ,$0.00 ,$8.88 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Sparkling Water, Lime,12 Fl Oz (Pack of 12)",WATER,B074Y6X1HN,50202300,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.49 ,1,,,2/16/2021,20906-2134,Shipped,$4.49 ,$0.27 ,$4.76 ,FALSE,,FALSE,PSF,USD,
2/14/2021,"Banana Conventional, 1 Each",FRUIT,B0787Y5D9C,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.04 ,1,,,2/16/2021,20906-2134,Shipped,$1.04 ,$0.00 ,$1.04 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Pickles Slices Sandwhich Dill Kosher, 24 Fl Oz",PICKLE,B07FW76KWV,50000000,Amazon.com,,new,Whole Foods Market,,$4.99 ,$3.99 ,2,,,2/16/2021,20906-2134,Shipped,$7.98 ,$0.00 ,$7.98 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Naan Tandoori Garlic, 12 Ounce",BREAD,B074H5J2YW,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.99 ,1,,,2/16/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Milk Fat Free, 128 Fl Oz",DAIRY_BASED_DRINK,B074VDBRMM,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.79 ,1,,,2/16/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
2/14/2021,Organic Garnet Sweet Potatoes,VEGETABLE,B0787VSLKL,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$6.69 ,1,,,2/16/2021,20906-2134,Shipped,$6.69 ,$0.00 ,$6.69 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Florida Orange Juice, Not From Concentrate, 59 Fl Oz",JUICE_AND_JUICE_DRINK,B074J67WLY,50202300,Amazon.com,,new,Whole Foods Market,,$2.99 ,$3.29 ,2,,,2/16/2021,20906-2134,Shipped,$6.58 ,$0.00 ,$6.58 ,,,,PSF,USD,
2/14/2021,Chobani Vanilla Non-Fat Greek Yogurt 32oz,DAIRY_BASED_YOGURT,B00CJ8MJG4,50000000,Amazon.com,,new,Whole Foods Market,,$6.99 ,$5.49 ,1,,,2/16/2021,20906-2134,Shipped,$5.49 ,$0.00 ,$5.49 ,,,,PSF,USD,
2/14/2021,Applegate Farms Southwest Turkey Breast,POULTRY,B0787Y4Z3V,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$8.89 ,1,,,2/16/2021,20906-2134,Shipped,$8.89 ,$0.00 ,$8.89 ,,,,PSF,USD,
2/14/2021,Organic D'Anjou Pear,FRUIT,B0787Z75D3,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.02 ,1,,,2/16/2021,20906-2134,Shipped,$5.02 ,$0.00 ,$5.02 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Eggs Brown Large Grade A, 12 Count",EGG,B074H739XR,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.29 ,1,,,2/16/2021,20906-2134,Shipped,$3.29 ,$0.00 ,$3.29 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Broth Chicken Low Sodium Organic, 32 Fl Oz",PACKAGED_SOUP_AND_STEW,B074VCSHFD,50191500,Amazon.com,,new,Whole Foods Market,,$1.99 ,$1.99 ,2,,,2/16/2021,20906-2134,Shipped,$3.98 ,$0.00 ,$3.98 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market Guacamole, Traditional, 8 Ounce",FOOD,B07NSQ3Z3Y,50170000,Amazon.com,,new,Whole Foods Market,,$3.49 ,$3.99 ,1,,,2/16/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Rice White Arborio, 16 Ounce",CEREAL,B084NJ55YB,50220000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,2,,,2/16/2021,20906-2134,Shipped,$5.98 ,$0.00 ,$5.98 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Organic Spring Salad Mix, 16 Ounce",VEGETABLE,B08R71FL5D,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,2/16/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
2/14/2021,Red Seedless Grapes,FRUIT,B0787Y51CP,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.50 ,1,,,2/16/2021,20906-2134,Shipped,$5.50 ,$0.00 ,$5.50 ,,,,PSF,USD,
2/14/2021,"Greens Chard Rainbow Organic, 1 Each",VEGETABLE,B07FZ72W63,53100000,Amazon.com,,new,Whole Foods Market,,$1.99 ,$2.49 ,2,,,2/16/2021,20906-2134,Shipped,$4.98 ,$0.00 ,$4.98 ,,,,PSF,USD,
2/14/2021,"365 by Whole Foods Market, Ketchup, 32 Ounce",CONDIMENT,B074H6X64W,50000000,Amazon.com,,new,Whole Foods Market,,$2.69 ,$2.29 ,1,,,2/16/2021,20906-2134,Shipped,$2.29 ,$0.00 ,$2.29 ,,,,PSF,USD,
2/14/2021,Bell & Evans Boneless Skinless Chicken Breast,POULTRY,B0787Y4X59,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$19.76 ,1,,,2/16/2021,20906-2134,Shipped,$19.76 ,$0.00 ,$19.76 ,,,,PSF,USD,
2/14/2021,Heroes of Goo Jit Zu Licensed Marvel Hero Pack - Captain America,TOY_FIGURE,B07VL6FSMS,60141000,Amazon.com,,new,Amazon.com,,$12.99 ,$14.99 ,1,,,2/16/2021,20906-2134,Shipped,$14.99 ,$0.90 ,$15.89 ,FALSE,,FALSE,PSF,USD,
2/14/2021,HEXBUG Flash Nano Nano Land - Colorful Sensory Playset for Kids - Mold Your own Playground - Over 40 Pieces and Batteries Included - Multicolor,TOY_FIGURE,B088YMCSXY,60141000,Amazon.com,,new,HEXBUG®,,$0.00 ,$19.99 ,1,,,2/16/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
2/14/2021,Care Bears Share Bear Interactive Collectible Figure,TOY_FIGURE,B084J89VZV,60141000,Amazon.com,,new,Amazon.com,,$14.99 ,$12.99 ,1,,,2/16/2021,20906-2134,Shipped,$12.99 ,$0.78 ,$13.77 ,FALSE,,FALSE,PSF,USD,
2/15/2021,"Quaker Instant Oatmeal, Fruit and Cream 4 Flavor Variety Pack, Individual Packets, 48 Count",BREAKFAST_CEREAL,B074PZDS2J,50000000,Amazon.com,,new,Amazon.com,,$15.99 ,$11.71 ,1,,,2/19/2021,20906-2134,Shipped,$11.71 ,$0.00 ,$11.71 ,,,,PSF,USD,
2/15/2021,AXE Body Wash Charge and Hydrate Sports Blast Energizing Citrus Scent Men's Body Wash 100 percent Recycled Bottle 16 oz,SKIN_CLEANING_AGENT,B008CZBZQI,53131600,Amazon.com,,new,Amazon.com,,$5.21 ,$3.59 ,3,,,2/21/2021,20906-2134,Shipped,$10.77 ,$0.54 ,$11.31 ,FALSE,,FALSE,PSF,USD,
2/15/2021,"Pampers Easy Ups Training Pants Boys and Girls, 3T-4T (Size 5), 124 Count",INCONTINENCE_PROTECTOR,B078W9SH24,53131639,Amazon.com,,new,Amazon.com,,$42.99 ,$42.73 ,1,,,2/21/2021,20906-2134,Shipped,$42.73 ,$2.18 ,$44.91 ,FALSE,,FALSE,PSF,USD,
